user_id,age,number_dependents_clean,last_month_salary_clean
17405,60,0,4420
17404,70,0,5400
17403,79,0,11700
17402,49,0,5400
17401,28,0,4376
17400,67,1,9000
17399,39,1,7291
17398,35,0,5400
17397,57,1,3917
17396,31,0,3500
17395,50,0,5400
17394,57,0,2300
17393,48,0,5400
17392,41,3,9166
17391,47,0,5400
17390,68,0,5000
17389,73,0,4
17388,51,0,4375
17387,67,0,4166
17386,49,0,2600
17385,46,0,5400
17384,49,0,6573
17383,61,1,19166
17382,53,2,2162
17381,50,0,12000
17380,36,1,7883
17379,60,2,5400
17378,68,0,3800
17377,63,0,7166
17376,29,0,2766
17375,32,1,5000
17374,44,0,5400
17373,59,3,5000
17372,43,0,1107
17371,59,0,6138
17370,37,1,5000
17369,31,0,600
17368,63,1,7283
17367,39,1,5400
17366,49,3,8416
17365,44,0,4083
17364,54,0,5500
17363,43,0,5400
17362,35,0,8750
17361,58,0,4200
17360,38,1,1600
17359,52,1,10916
17358,52,1,4850
17357,62,1,5477
17356,66,0,8333
17355,49,1,3654
17354,26,0,1200
17353,46,0,11229
17352,49,2,4663
17351,65,0,2300
17350,41,0,1472
17349,59,3,5400
17348,34,0,5400
17347,54,0,8306
17346,78,0,5400
17345,40,3,4666
17344,63,1,7050
17343,78,0,6350
17342,64,1,10000
17341,41,0,4092
17340,57,0,18570
17339,68,1,12499
17338,63,1,13700
17337,77,0,3610
17336,37,0,4000
17335,50,0,5400
17334,41,4,7500
17333,54,1,5400
17332,52,0,5022
17331,55,0,3900
17330,37,0,1600
17329,72,0,4860
17328,32,0,6521
17327,62,0,5400
17326,50,3,7500
17325,46,0,2500
17324,47,2,6900
17323,51,0,5400
17322,62,0,5400
17321,64,0,0
17320,62,0,2700
17319,38,2,4000
17318,53,2,7300
17317,48,0,8986
17316,23,0,929
17315,30,0,200
17314,52,2,4304
17313,53,1,8600
17312,56,2,48166
17311,35,0,3000
17310,59,2,5400
17309,57,2,4950
17308,54,0,12000
17307,66,0,10500
17306,47,0,1800
17305,47,0,7166
17304,61,0,7102
17303,41,2,7917
17302,49,3,6416
17301,49,5,12000
17300,50,2,11916
17299,52,1,4036
17298,42,0,5000
17297,52,1,5400
17296,53,0,1600
17295,60,1,5850
17294,68,0,4005
17293,80,1,5400
17292,35,1,1100
17291,35,1,6350
17290,42,1,5400
17289,39,3,4000
17288,42,0,1350
17287,58,0,7500
17286,47,0,5400
17285,51,3,2250
17284,46,2,3584
17283,56,0,8092
17281,57,0,4808
17280,66,0,5400
17279,32,0,5400
17278,57,0,5400
17277,42,1,6945
17276,66,0,13000
17275,63,0,8420
17274,57,0,7083
17273,54,0,17000
17272,63,0,13216
17271,61,0,8333
17270,60,0,4436
17269,37,4,6954
17268,58,2,4400
17266,61,0,5400
17265,65,0,1600
17264,73,0,4251
17263,36,0,4000
17262,43,2,4597
17261,49,0,5400
17260,51,1,12800
17259,63,0,13300
17258,21,0,845
17257,36,4,9300
17255,48,3,8338
17254,33,0,2500
17253,63,1,1401
17252,46,4,5533
17250,69,0,5400
17249,53,2,6550
17247,43,2,14583
17246,58,3,5400
17245,61,0,5516
17244,62,0,5400
17243,57,0,5400
17242,40,3,7109
17241,26,1,4200
17240,58,1,5400
17239,54,1,1840
17238,58,0,11594
17237,75,0,4800
17236,37,0,9891
17235,53,3,9710
17234,48,0,5400
17233,41,5,25833
17232,67,0,4000
17230,69,0,8000
17229,39,3,5230
17227,27,2,5955
17226,29,0,5400
17225,57,0,2300
17224,58,0,13266
17223,55,0,5500
17222,63,0,5400
17221,51,0,3500
17220,34,1,3200
17219,60,0,5833
17218,28,0,1000
17217,62,3,7821
17216,50,2,5400
17215,41,0,5400
17214,70,1,5400
17213,55,0,5400
17212,55,3,16000
17211,61,0,3600
17210,39,5,6813
17209,50,0,7010
17208,45,0,10935
17206,71,0,627
17205,72,1,6000
17204,63,0,18000
17203,43,6,3400
17202,33,0,7200
17201,76,1,5400
17200,65,1,5400
17199,70,0,5833
17198,55,2,9050
17197,52,1,7650
17196,57,0,11658
17195,49,1,8783
17194,52,1,13616
17193,36,0,8300
17191,80,0,5400
17190,31,0,4500
17189,50,1,6650
17188,70,0,2285
17186,61,2,17000
17185,29,0,1275
17184,38,1,5400
17183,67,0,3550
17182,22,0,2000
17181,59,0,9666
17180,77,0,3600
17179,38,2,7262
17178,52,2,5400
17177,46,2,8594
17176,57,0,7800
17175,65,1,5400
17174,41,2,4458
17173,46,1,8000
17172,31,3,4871
17171,44,2,1400
17170,37,2,9458
17169,65,0,2166
17168,44,0,5400
17167,40,0,6500
17166,27,0,5400
17165,63,0,3042
17164,69,0,3234
17163,77,0,2032
17162,67,0,13321
17161,33,0,8583
17160,28,0,7000
17159,37,0,3773
17158,67,1,20833
17156,44,0,4400
17155,42,1,7000
17154,32,0,5833
17152,48,1,2600
17151,63,1,4170
17150,25,0,2184
17149,43,0,12000
17148,31,0,2500
17147,33,2,6500
17146,31,0,5400
17145,58,0,5400
17144,44,3,5133
17143,53,2,5416
17142,60,1,6600
17141,61,2,5838
17140,53,2,12500
17139,51,2,9000
17138,45,1,5166
17137,73,0,5400
17136,45,0,5400
17135,62,0,4166
17134,43,0,3200
17133,61,1,3500
17132,47,0,5400
17131,51,1,9666
17128,79,0,3500
17127,64,1,64000
17126,56,0,8158
17125,72,1,9219
17124,46,3,4600
17123,24,0,3166
17122,50,0,5400
17121,55,0,8800
17120,56,2,14588
17119,29,0,1685
17118,74,0,5666
17117,40,0,6920
17116,55,1,15360
17115,79,0,1750
17114,58,2,9500
17113,37,4,3200
17112,73,0,3233
17111,72,0,5400
17110,50,0,5400
17109,45,0,7741
17108,48,0,5400
17106,44,0,5555
17105,58,1,2500
17104,40,4,3500
17103,57,0,2500
17102,49,1,5400
17101,44,2,11536
17099,54,1,5906
17098,39,0,5667
17097,47,2,5785
17096,44,2,5500
17095,27,2,3500
17094,51,0,5400
17093,44,0,5400
17092,68,1,10833
17091,66,0,1966
17090,36,1,4662
17089,41,2,2300
17088,53,1,1200
17087,69,0,3200
17086,48,0,5400
17085,60,0,7600
17084,44,0,5783
17083,42,1,4308
17082,46,1,5400
17081,69,0,5400
17080,28,0,4100
17079,62,0,6200
17078,53,0,5400
17077,75,0,1000
17076,40,4,10820
17075,43,0,3300
17074,36,0,6480
17073,45,0,1500
17072,71,0,661
17070,77,0,5400
17069,54,0,2200
17068,51,0,8000
17067,67,1,13055
17066,53,0,2800
17065,58,2,7053
17064,37,2,3800
17063,52,0,5366
17062,60,2,19916
17061,42,2,7600
17060,69,0,3900
17059,47,5,6600
17058,64,1,3500
17057,49,3,9166
17056,38,1,3080
17055,80,0,5400
17054,73,0,3829
17053,30,1,6200
17052,51,0,1500
17051,51,1,6825
17050,77,0,2500
17049,46,1,4235
17048,36,1,1800
17047,47,2,7641
17046,56,0,5400
17045,44,3,3200
17044,51,0,5810
17043,62,0,6776
17042,37,0,5800
17040,68,0,2200
17039,72,0,4853
17038,33,1,5400
17037,35,2,8416
17036,48,2,51750
17035,45,1,4700
17034,61,0,5500
17033,53,1,5054
17032,68,0,5400
17031,57,0,6300
17030,62,0,5400
17029,70,0,4330
17028,44,3,5400
17027,76,0,3133
17026,66,0,3432
17025,59,0,6262
17024,71,0,10500
17023,49,3,11249
17022,48,0,5400
17021,34,0,10000
17020,47,1,8300
17019,34,0,4000
17018,67,0,12000
17017,51,0,5400
17016,45,0,4500
17015,64,0,0
17014,34,1,5400
17013,58,1,5800
17012,40,2,2176
17011,34,2,1920
17010,75,0,2500
17009,50,1,7113
17008,48,0,4313
17007,26,0,4000
17006,62,0,83000
17005,64,1,3958
17004,43,0,3600
17003,42,3,10639
17002,53,3,3589
17001,70,1,2300
17000,29,0,3216
16999,41,0,5400
16998,29,1,3666
16997,58,0,5400
16996,60,2,7750
16995,66,0,4500
16994,46,3,10833
16992,51,1,8167
16991,50,0,2453
16990,42,0,5400
16989,63,0,5400
16988,49,0,9000
16987,73,0,5286
16986,43,2,5200
16985,27,0,4566
16984,27,0,6900
16983,50,2,8300
16982,54,2,4166
16981,60,0,5400
16980,60,0,4261
16979,40,3,8583
16978,60,0,11400
16977,46,0,5400
16976,48,1,1300
16975,34,0,4800
16974,34,2,11000
16973,61,0,5400
16972,49,0,5400
16970,51,2,18840
16969,65,0,11000
16968,45,0,1472
16967,62,0,8000
16966,67,0,5400
16965,38,3,11000
16964,60,1,7000
16963,68,0,5400
16962,44,0,4000
16961,37,1,10666
16960,67,0,5400
16959,36,3,5400
16958,59,2,9000
16957,26,0,0
16956,46,4,12300
16955,28,0,1500
16954,72,0,4300
16953,46,0,1600
16952,68,0,3000
16951,40,1,7583
16950,62,1,5400
16949,34,2,1
16948,35,3,60000
16947,31,2,3200
16946,58,4,10800
16945,61,0,8987
16944,39,5,3700
16943,54,1,4966
16942,62,0,2700
16941,46,0,9083
16940,51,2,6090
16939,50,0,4430
16938,58,1,5316
16937,55,0,20583
16936,30,0,5400
16935,62,0,5400
16934,38,2,1415
16933,40,1,5400
16932,37,3,9583
16931,41,3,7500
16930,57,0,4650
16929,42,0,5468
16928,60,0,8060
16926,42,0,14027
16925,46,0,7500
16924,39,0,4500
16923,30,2,4166
16922,51,1,5400
16921,58,0,5400
16920,31,0,4167
16919,58,0,5400
16918,56,0,5400
16917,39,0,5400
16915,61,0,5400
16914,61,0,2082
16913,32,1,1760
16912,51,1,3384
16911,43,1,1650
16910,51,3,16934
16909,50,4,9300
16908,66,2,2225
16907,34,0,4375
16906,48,3,3177
16905,57,3,5855
16904,29,0,2500
16903,68,1,5400
16900,47,0,3083
16899,27,0,5400
16898,56,1,2750
16897,53,2,9057
16896,27,0,2833
16895,73,0,5400
16894,69,0,5400
16893,39,2,3864
16892,68,0,40000
16891,68,0,3750
16889,50,0,9000
16888,40,2,11833
16887,23,0,1500
16886,39,1,11000
16885,31,1,6333
16884,47,4,5400
16883,68,0,7161
16882,36,0,2600
16881,51,0,5400
16880,50,0,5400
16879,59,0,5952
16878,36,2,6300
16877,57,0,5400
16876,72,1,3643
16875,52,0,5000
16874,60,2,10130
16873,24,0,1
16872,61,0,2200
16871,40,4,0
16870,56,1,9642
16869,38,2,7250
16868,67,1,5500
16867,65,0,5800
16866,30,3,2400
16865,37,0,5400
16864,32,0,400
16863,45,0,8198
16862,73,0,6916
16861,75,0,2170
16860,32,2,7083
16859,24,0,1350
16858,43,0,9900
16857,56,0,6670
16856,58,0,5400
16855,40,0,6400
16854,80,0,4799
16853,73,1,5400
16852,61,1,9100
16851,40,0,5333
16850,43,0,5400
16849,47,1,5400
16848,21,0,0
16847,75,0,3200
16846,59,1,7466
16845,25,1,1500
16844,54,0,11065
16843,46,0,5400
16842,70,0,3633
16841,61,1,5100
16840,52,1,7250
16839,68,0,10833
16838,48,3,11583
16837,49,2,8300
16836,53,3,8540
16835,58,2,12500
16834,37,1,3816
16833,38,1,1189
16832,52,0,9166
16831,61,0,0
16830,67,0,8833
16829,41,3,9258
16828,55,0,5700
16827,30,0,16911
16826,29,0,5400
16825,51,0,3100
16824,56,1,3600
16823,47,0,5673
16822,62,0,5400
16821,49,0,7103
16819,32,2,1666
16818,51,2,6000
16817,37,1,1114
16816,43,2,5990
16815,50,3,8000
16814,54,0,5850
16813,48,2,2580
16812,54,0,11400
16811,63,0,6427
16810,64,0,2766
16809,44,0,7115
16808,50,4,2500
16807,53,3,14000
16806,45,2,2666
16805,62,0,5400
16804,66,0,4166
16803,54,0,4000
16802,61,0,6236
16801,47,0,4766
16800,37,1,4648
16799,50,0,8065
16798,72,0,4200
16797,50,1,5400
16796,41,2,5400
16795,53,1,5000
16794,57,0,5400
16793,67,0,5400
16792,77,0,4363
16791,39,3,13000
16790,36,0,2000
16789,28,0,6000
16788,51,0,8900
16787,60,0,5400
16786,59,0,5400
16785,38,0,8800
16784,67,1,13300
16783,68,1,7016
16782,80,0,5400
16781,54,2,8135
16780,29,2,3250
16779,26,0,5400
16778,61,0,5400
16777,44,3,18086
16776,66,0,8000
16774,31,0,5400
16773,71,0,1900
16772,49,0,5400
16771,39,1,10000
16770,78,0,2916
16769,66,0,1
16768,36,0,5400
16767,29,1,1232
16766,41,0,5400
16765,43,2,5400
16764,44,0,5400
16763,64,0,2704
16761,75,0,13642
16760,37,0,5400
16759,68,0,5400
16757,75,0,5400
16756,53,0,3047
16755,49,2,8333
16754,61,0,3375
16753,61,0,5400
16752,40,2,5400
16751,52,3,12766
16750,79,0,9516
16749,62,0,1306
16748,46,3,8705
16747,29,0,2100
16746,41,4,6000
16745,62,1,3100
16744,79,0,5400
16743,79,0,5400
16742,49,4,11489
16741,46,4,9000
16740,77,0,7500
16739,50,1,8100
16738,68,0,5400
16737,41,0,5400
16736,61,3,12200
16735,38,0,6666
16734,73,0,2080
16733,50,3,3000
16732,38,1,8200
16731,53,4,6450
16730,61,1,5400
16729,49,1,5400
16728,60,2,8125
16727,58,1,5000
16726,64,0,2877
16725,67,1,10950
16724,70,0,5400
16723,31,0,4841
16722,56,0,5400
16721,58,0,4793
16720,60,3,5400
16719,27,0,800
16718,30,0,3324
16717,27,0,5794
16716,80,0,10000
16715,71,0,0
16714,29,2,3000
16713,54,0,5400
16712,41,0,10000
16711,60,1,7500
16710,37,1,3000
16709,26,0,1200
16708,61,0,5400
16707,51,2,2500
16706,52,1,5400
16705,65,3,5500
16704,66,1,6200
16703,62,0,5400
16702,57,0,8395
16701,48,0,7400
16700,63,0,5333
16699,60,1,5400
16698,48,2,3175
16697,54,0,3750
16696,62,0,4530
16695,60,2,5800
16694,58,2,4970
16693,66,0,3400
16692,55,0,7335
16691,52,2,12833
16690,43,3,5273
16689,38,1,10250
16688,58,0,3750
16687,77,0,2916
16686,34,0,3270
16685,51,0,5166
16684,54,2,8333
16683,55,1,6735
16682,40,1,4600
16681,55,0,8400
16680,52,0,5400
16679,57,0,5400
16678,52,0,5400
16677,42,0,6000
16676,73,1,3790
16675,42,0,6250
16674,45,2,7175
16673,34,2,7083
16672,30,0,1040
16671,59,0,5400
16670,30,0,4369
16669,74,0,2950
16668,76,1,6500
16667,71,0,3400
16666,61,0,8750
16665,50,5,12546
16664,50,2,9281
16663,53,6,67000
16662,59,0,3947
16661,56,0,5400
16660,39,1,8500
16659,80,0,5400
16658,38,0,5264
16657,53,0,5400
16656,52,0,5400
16655,65,1,3400
16654,63,1,3400
16653,77,0,5400
16652,48,1,7250
16651,49,3,5400
16650,59,0,1600
16649,79,0,5400
16648,54,0,5400
16647,63,0,5400
16646,53,0,3900
16645,65,1,3893
16644,52,2,4833
16643,65,0,2225
16642,63,1,32000
16641,57,0,5400
16640,44,1,10000
16638,56,2,3699
16637,64,1,2250
16636,63,1,8983
16635,63,0,2905
16634,34,3,3700
16633,55,0,7000
16632,50,0,9083
16631,63,0,5386
16630,51,0,3790
16629,56,4,5900
16628,50,2,6666
16627,53,5,14500
16626,33,1,5400
16625,34,3,11666
16624,49,1,8720
16623,59,0,5489
16622,27,0,4300
16621,28,1,5400
16620,50,2,4745
16619,46,0,13575
16618,27,0,2460
16617,35,2,8500
16616,26,1,2800
16615,50,2,9000
16614,23,1,1906
16613,68,1,4916
16611,45,0,5400
16610,55,0,5400
16609,48,5,7700
16608,62,0,7500
16607,69,1,1400
16606,46,1,5400
16605,48,0,3600
16604,72,1,3250
16603,36,4,5503
16601,73,0,5400
16600,62,0,18166
16599,29,0,5400
16598,40,3,5960
16597,56,0,3730
16596,68,0,2633
16595,61,0,16000
16594,29,0,2000
16593,47,0,5400
16592,35,0,5400
16591,54,2,7000
16590,59,0,15000
16589,59,0,5400
16588,26,0,0
16587,34,0,1000
16586,53,0,11000
16585,30,0,6136
16584,32,0,5400
16583,45,2,6000
16582,67,0,4693
16581,62,1,20000
16580,63,1,5351
16579,57,0,8644
16578,56,1,5400
16577,65,0,10200
16576,36,0,10416
16575,53,0,5839
16574,21,0,1300
16573,39,2,12200
16572,62,0,5400
16571,23,0,2100
16570,72,0,3856
16569,30,1,1700
16568,53,0,14500
16567,62,0,4400
16566,42,1,8250
16565,42,3,5833
16564,51,2,11833
16563,31,0,4500
16562,25,0,764
16561,72,0,3083
16560,63,2,9400
16559,45,2,5400
16558,34,0,5000
16557,41,0,4624
16556,58,0,5400
16554,72,0,5400
16553,67,0,5400
16552,53,1,14500
16551,49,7,4000
16550,80,1,4000
16549,42,2,7750
16548,33,0,8400
16547,37,1,6662
16546,25,0,2500
16545,53,2,3300
16544,61,1,20999
16543,47,2,14333
16542,50,0,5400
16541,71,0,5000
16540,60,1,7500
16539,68,1,3000
16538,28,0,2300
16537,73,0,1130
16536,54,2,13775
16535,60,0,7689
16534,59,2,6350
16533,53,0,3182
16532,40,0,5200
16531,40,0,10833
16530,44,0,2800
16529,35,0,1250
16528,72,0,4380
16527,75,2,3070
16526,50,1,5500
16525,28,0,2650
16524,44,1,5400
16523,35,0,8668
16522,36,2,4200
16521,77,0,11248
16520,57,1,5400
16519,35,0,10065
16518,49,1,6666
16517,64,1,5400
16516,67,1,5400
16515,59,0,7666
16514,34,0,6373
16513,63,0,4200
16512,64,0,4600
16511,31,3,7611
16510,37,0,0
16509,45,0,5400
16508,42,3,8900
16507,39,0,1666
16506,60,1,9750
16505,67,0,5400
16503,30,0,3200
16502,48,2,8000
16501,63,0,3500
16500,50,2,13125
16499,43,2,5400
16498,39,3,9200
16497,48,2,4042
16496,30,0,4500
16495,65,0,5666
16494,23,0,2600
16493,28,0,2600
16492,57,0,6826
16491,36,2,3000
16490,65,0,8500
16489,55,3,5400
16488,42,0,2120
16487,34,0,11600
16486,33,2,5440
16485,72,0,5400
16484,57,0,2833
16483,51,4,7911
16482,49,0,5141
16481,63,0,5783
16480,55,1,9300
16479,42,2,6711
16478,32,1,7666
16477,80,0,6000
16476,59,0,5400
16475,67,0,5400
16474,31,0,5400
16473,41,1,9298
16472,43,1,9200
16471,54,1,6468
16470,47,3,11000
16469,44,1,8333
16468,45,0,3527
16467,34,0,1400
16466,28,0,4416
16465,41,1,4300
16464,69,0,4725
16463,39,1,3750
16462,52,0,8416
16461,36,1,5400
16460,41,1,6000
16459,57,0,5400
16458,52,1,12560
16457,52,1,6600
16456,61,2,8346
16455,62,2,5400
16454,49,0,4050
16453,61,1,9458
16452,64,0,10000
16451,25,1,2916
16450,50,0,12668
16449,50,0,5400
16448,43,4,10366
16447,34,0,5678
16446,45,2,12166
16445,48,0,15000
16444,61,2,2404
16443,51,3,15800
16442,54,2,6902
16441,29,1,5000
16440,58,2,5400
16439,69,0,4416
16438,32,0,2416
16437,53,3,10917
16436,44,0,4331
16435,43,1,9228
16434,52,0,5400
16433,62,0,5400
16432,50,2,8333
16431,68,0,5833
16430,69,1,4600
16429,66,0,1053
16428,52,0,6250
16427,60,0,10500
16426,75,0,3895
16425,64,0,5400
16424,48,2,6955
16423,49,0,6600
16422,48,2,3600
16421,41,3,11000
16420,57,0,5400
16419,56,1,5500
16418,41,3,2919
16417,43,2,9766
16416,57,0,4166
16415,49,1,11450
16414,52,1,5436
16413,37,2,10000
16412,58,0,8200
16411,72,0,5400
16410,32,0,1500
16409,68,0,5750
16408,69,1,8745
16407,32,0,2200
16406,80,1,5686
16405,52,0,11250
16404,62,0,7000
16403,52,1,5233
16402,38,2,2752
16401,61,2,16916
16400,47,0,5166
16399,42,2,6675
16398,27,2,6250
16397,39,2,5868
16396,57,3,6580
16395,62,3,8900
16394,48,2,5630
16393,73,0,5400
16392,32,0,5400
16391,53,1,22333
16390,53,2,12200
16389,53,0,13000
16388,32,1,6722
16387,39,2,2742
16386,49,4,8250
16385,37,0,5400
16384,51,0,5400
16383,23,0,5400
16382,71,0,917
16381,46,3,8500
16380,25,0,4501
16379,44,1,15242
16378,55,2,13000
16377,37,2,7666
16376,49,0,10000
16374,41,2,3250
16373,58,0,3700
16372,72,0,5400
16371,43,0,10542
16370,45,1,2478
16369,42,0,2400
16368,65,0,5400
16367,60,1,20444
16366,54,1,5400
16365,51,0,9978
16364,32,2,5500
16363,66,1,12500
16362,44,1,4900
16361,44,3,9583
16360,38,0,3623
16359,55,0,2500
16358,48,1,2300
16357,64,0,2925
16356,37,0,4069
16355,56,0,4700
16354,68,0,4800
16353,53,1,4666
16352,47,1,3416
16351,67,1,12028
16350,32,0,3625
16349,37,3,30000
16348,48,3,5100
16347,51,2,5400
16346,74,0,4500
16345,61,0,5400
16344,49,2,7558
16343,32,0,1333
16342,63,0,2550
16341,79,0,6291
16340,44,0,5458
16339,73,0,3000
16338,53,0,5400
16337,73,0,3000
16336,45,0,0
16335,69,0,5400
16334,62,4,5400
16333,61,0,4128
16332,60,1,6833
16331,45,0,5400
16330,73,0,5400
16329,62,0,5400
16328,40,0,5400
16327,74,0,5400
16326,44,2,5300
16325,44,0,4166
16324,36,0,2600
16323,37,1,5511
16322,54,3,15654
16321,70,1,8166
16320,44,2,8900
16319,39,1,6666
16318,68,0,3750
16317,25,0,3500
16316,37,1,6300
16315,43,2,6000
16314,28,0,14340
16313,42,3,3770
16312,35,2,10000
16311,37,0,5400
16310,41,0,5400
16309,53,1,2366
16308,25,0,3100
16307,35,1,10400
16306,78,0,2972
16305,26,0,2880
16304,48,3,8000
16303,47,3,6600
16302,30,0,5400
16301,32,0,1300
16300,65,0,6635
16299,45,4,15000
16298,55,0,5000
16297,41,4,1
16296,36,0,10
16295,28,0,5400
16294,58,0,35037
16293,73,0,5400
16292,63,1,5400
16291,55,0,5400
16290,63,0,4500
16289,29,1,4856
16288,37,0,4175
16287,72,0,9500
16286,62,0,5000
16285,50,1,4196
16284,43,1,10667
16283,71,0,7000
16281,62,0,4166
16280,68,0,5400
16279,54,0,10950
16278,65,0,5400
16277,59,0,5400
16276,30,0,2800
16275,56,1,2900
16274,46,1,6500
16273,59,1,9037
16272,43,3,5400
16271,58,0,5400
16270,61,0,5400
16269,32,3,6586
16267,27,0,3098
16266,40,0,1100
16265,46,3,10528
16264,27,1,4000
16263,60,1,6666
16262,43,0,5417
16261,57,5,11500
16260,58,0,5400
16258,58,3,17000
16257,35,0,5400
16256,29,2,5400
16255,63,1,7166
16254,36,1,2716
16253,24,0,864
16252,76,0,5047
16251,46,2,9271
16250,68,0,5400
16249,37,2,5000
16248,41,2,18001
16247,38,0,4706
16246,73,0,7072
16244,46,2,10000
16243,42,0,7083
16242,65,0,5500
16241,65,0,5000
16240,52,0,11833
16239,52,0,5400
16238,63,0,3900
16237,46,2,5400
16236,39,2,10600
16235,32,3,5400
16233,33,4,4631
16232,52,1,5299
16231,60,0,5400
16230,33,0,3300
16229,51,0,4500
16228,71,0,13000
16227,56,2,5400
16226,48,0,4000
16225,57,1,2004
16223,54,0,7128
16222,63,1,5100
16221,29,0,8245
16220,54,1,3000
16219,47,0,5400
16218,65,0,13531
16217,66,1,15806
16216,39,0,3800
16215,66,0,12700
16214,38,5,8850
16213,62,0,5400
16212,60,0,1375
16211,51,0,5400
16210,50,0,8000
16209,61,0,1700
16208,29,0,1400
16207,77,0,9500
16206,43,4,6200
16205,65,0,5400
16204,61,0,3333
16203,31,0,3100
16202,70,0,7082
16201,31,0,5400
16200,32,0,6000
16199,49,0,5000
16198,49,0,6100
16197,42,1,6050
16196,35,0,5112
16195,53,2,12500
16194,62,0,5400
16193,31,0,2200
16192,76,1,8000
16191,47,2,13400
16190,71,0,1304
16189,62,0,2783
16188,66,0,1000
16187,54,0,12866
16186,54,1,12000
16185,43,0,5400
16184,42,0,5400
16183,50,0,4644
16182,52,0,5400
16181,48,0,8300
16180,40,0,6387
16179,64,0,4200
16178,69,1,5400
16177,30,1,5400
16176,51,3,5300
16175,46,2,2400
16174,38,0,5400
16173,68,1,4500
16172,54,0,5400
16171,63,1,8539
16170,51,1,10017
16169,38,1,7500
16168,52,2,11416
16167,48,0,2015
16166,37,0,7500
16165,45,2,4020
16164,61,0,5400
16163,40,3,1
16162,39,1,5000
16161,74,0,7500
16160,32,0,1200
16159,49,4,9705
16158,76,0,5400
16157,42,0,6500
16156,49,1,5400
16155,62,1,5400
16154,67,0,5416
16153,41,0,5400
16152,53,0,4271
16150,55,0,2716
16149,50,0,5500
16148,70,0,3481
16147,60,0,7400
16146,44,3,5400
16145,71,0,6870
16144,37,0,5400
16143,69,0,3690
16142,55,2,10266
16141,52,0,10333
16140,46,1,3741
16139,69,1,11000
16138,80,0,5400
16137,59,2,5779
16136,23,0,764
16135,36,1,5500
16134,65,0,9433
16133,25,0,3500
16132,57,0,7167
16131,51,0,3786
16130,36,1,8320
16129,28,0,5400
16128,42,0,4000
16127,53,1,9696
16126,65,0,5200
16125,36,0,9291
16124,39,1,5753
16122,41,0,5400
16121,28,1,3754
16120,39,0,10408
16119,48,3,0
16118,56,0,7250
16117,70,0,0
16116,30,0,3200
16115,68,1,5400
16114,45,1,5400
16113,41,0,5400
16112,42,3,3179
16111,47,0,2450
16110,50,0,5400
16109,45,2,5400
16108,30,0,5400
16107,33,0,11250
16106,56,0,5400
16105,33,0,6295
16104,60,0,6250
16103,58,0,5400
16102,76,0,6916
16101,31,1,5500
16100,32,2,8000
16099,50,2,8400
16098,50,0,2627
16097,32,0,3500
16096,28,0,3000
16095,34,0,3375
16094,44,5,10433
16093,57,2,4500
16092,38,0,4670
16091,43,2,16900
16090,30,1,2088
16088,24,0,4824
16087,54,0,3350
16086,48,0,11666
16085,71,1,3400
16084,42,1,8100
16083,35,2,5075
16082,51,0,5400
16081,56,2,4250
16080,65,1,7400
16079,39,1,5400
16078,45,0,5345
16077,80,0,5400
16076,59,0,2643
16075,62,0,5400
16074,49,1,5064
16073,64,1,25000
16072,54,3,4008
16071,63,0,13433
16070,40,2,16666
16069,58,1,5984
16068,36,1,9167
16067,39,0,5400
16066,36,0,5400
16065,60,0,15000
16064,71,1,5400
16063,54,0,5400
16062,27,0,3400
16061,75,0,4710
16060,46,0,8500
16059,47,1,4416
16058,36,3,3100
16057,75,1,4250
16056,40,0,12916
16055,60,0,23083
16054,50,3,8900
16053,51,0,5400
16052,50,2,3000
16051,47,2,5000
16050,37,0,3000
16049,52,0,8333
16048,79,0,5400
16046,53,0,10000
16045,68,1,4200
16043,49,1,17467
16042,64,1,5400
16041,63,1,33333
16040,52,0,12750
16039,50,2,3547
16038,63,0,9820
16037,53,0,9000
16036,33,2,4246
16035,44,2,6600
16034,66,1,7216
16033,57,0,1600
16032,64,0,2300
16031,46,0,8167
16030,40,1,2718
16029,49,4,7500
16028,58,0,8083
16027,71,0,1500
16026,49,2,2800
16025,38,3,3200
16024,68,0,0
16023,34,0,2291
16022,39,2,4879
16021,40,3,6500
16020,34,0,1460
16018,50,0,3281
16017,45,4,9327
16016,64,5,8500
16015,37,1,4866
16014,64,1,6000
16013,47,2,5400
16012,40,3,4282
16011,57,0,3870
16010,56,3,71000
16009,36,0,2500
16008,63,0,5400
16007,49,0,1800
16006,61,1,8583
16005,61,1,5200
16004,62,1,5400
16002,53,0,4687
16001,63,0,5700
16000,61,0,6470
15999,74,0,5342
15998,31,2,0
15997,37,2,2900
15996,54,1,6250
15995,60,1,14850
15994,62,0,6500
15993,42,0,5400
15992,60,0,2600
15991,47,1,12475
15989,60,1,14500
15988,73,0,2456
15987,38,0,6305
15986,24,1,1400
15985,38,2,2500
15984,59,2,7633
15983,72,1,4166
15982,67,0,8000
15981,57,0,11647
15980,35,0,4663
15979,42,1,5400
15978,80,0,4500
15977,55,0,5000
15976,62,0,4166
15975,45,0,5000
15974,68,0,2100
15973,33,0,5400
15972,56,0,5400
15971,41,4,10650
15970,40,0,2500
15969,37,2,8633
15968,74,1,5400
15966,24,0,3200
15965,31,0,7500
15964,36,1,2500
15963,76,0,3500
15962,62,2,13619
15961,53,0,9624
15960,58,0,5400
15959,31,0,3600
15957,33,3,5416
15956,31,0,3150
15955,38,2,3632
